org_id,pwsid,supplier_name,start_date,end_date,state_standard_shortage_level
1408,CA3310074,temescal valley water district,2022-11-01,2022-11-30,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2023-08-01,2023-08-31,1 (Less than 10% Shortage)
1408,CA3310074,temescal valley water district,2023-07-01,2023-07-31,1 (Less than 10% Shortage)
1408,CA3310074,temescal valley water district,2023-06-01,2023-06-30,1 (Less than 10% Shortage)
1408,CA3310074,temescal valley water district,2023-05-01,2023-05-31,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2023-04-01,2023-04-30,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2023-03-01,2023-03-31,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2023-02-01,2023-02-28,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2023-01-01,2023-01-31,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2022-12-01,2022-12-31,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2022-10-01,2022-10-31,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2022-09-01,2022-09-30,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2022-08-01,2022-08-31,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2022-07-01,2022-07-31,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2022-06-01,2022-06-30,2 (10-19% Shortage)
1408,CA3310074,temescal valley water district,2022-05-01,2022-05-31,1 (Less than 10% Shortage)
1408,CA3310074,temescal valley water district,2022-04-01,2022-04-30,1 (Less than 10% Shortage)
1408,CA3310074,temescal valley water district,2022-03-01,2022-03-31,1 (Less than 10% Shortage)
1408,CA3310074,temescal valley water district,2022-02-01,2022-02-28,NA
1408,CA3310074,temescal valley water district,2022-01-01,2022-01-31,NA
1415,CA1610005,city of lemoore,2024-04-01,2024-04-30,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2024-03-01,2024-03-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2024-02-01,2024-02-29,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2024-01-01,2024-01-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-12-01,2023-12-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-11-01,2023-11-30,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-10-01,2023-10-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-09-01,2023-09-30,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-08-01,2023-08-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-07-01,2023-07-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-06-01,2023-06-30,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-05-01,2023-05-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-04-01,2023-04-30,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-03-01,2023-03-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-02-01,2023-02-28,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2023-01-01,2023-01-31,4 (30-39% Shortage)
1415,CA1610005,city of lemoore,2022-12-01,2022-12-31,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-11-01,2022-11-30,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-10-01,2022-10-31,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-09-01,2022-09-30,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-08-01,2022-08-31,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-07-01,2022-07-31,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-06-01,2022-06-30,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-05-01,2022-05-31,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-04-01,2022-04-30,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-03-01,2022-03-31,3 (20-29% Shortage)
1415,CA1610005,city of lemoore,2022-02-01,2022-02-28,NA
1415,CA1610005,city of lemoore,2022-01-01,2022-01-31,NA
1424,CA3110004,city of lincoln,2024-05-01,2024-05-31,0 (No Shortage Level Invoked)
1424,CA3110004,city of lincoln,2024-04-01,2024-04-30,0 (No Shortage Level Invoked)
1424,CA3110004,city of lincoln,2024-03-01,2024-03-31,0 (No Shortage Level Invoked)
1424,CA3110004,city of lincoln,2024-02-01,2024-02-29,0 (No Shortage Level Invoked)
1424,CA3110004,city of lincoln,2024-01-01,2024-01-31,0 (No Shortage Level Invoked)
1424,CA3110004,city of lincoln,2023-12-01,2023-12-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-11-01,2023-11-30,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-10-01,2023-10-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-09-01,2023-09-30,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-08-01,2023-08-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-07-01,2023-07-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-06-01,2023-06-30,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-05-01,2023-05-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-04-01,2023-04-30,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-03-01,2023-03-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-02-01,2023-02-28,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2023-01-01,2023-01-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-12-01,2022-12-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-11-01,2022-11-30,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-10-01,2022-10-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-09-01,2022-09-30,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-08-01,2022-08-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-07-01,2022-07-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-06-01,2022-06-30,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-05-01,2022-05-31,2 (10-19% Shortage)
1424,CA3110004,city of lincoln,2022-04-01,2022-04-30,0 (No Shortage Level Invoked)
1424,CA3110004,city of lincoln,2022-03-01,2022-03-31,0 (No Shortage Level Invoked)
1424,CA3110004,city of lincoln,2022-02-01,2022-02-28,NA
1424,CA3110004,city of lincoln,2022-01-01,2022-01-31,NA
1425,CA1910063,lincoln avenue water company,2024-05-01,2024-05-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2024-04-01,2024-04-30,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2024-03-01,2024-03-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2024-02-01,2024-02-29,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2024-01-01,2024-01-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-12-01,2023-12-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-11-01,2023-11-30,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-10-01,2023-10-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-09-01,2023-09-30,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-08-01,2023-08-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-07-01,2023-07-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-06-01,2023-06-30,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-05-01,2023-05-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-04-01,2023-04-30,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-03-01,2023-03-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-02-01,2023-02-28,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2023-01-01,2023-01-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2022-12-01,2022-12-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2022-11-01,2022-11-30,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2022-10-01,2022-10-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2022-09-01,2022-09-30,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2022-08-01,2022-08-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2022-07-01,2022-07-31,3 (20-29% Shortage)
1425,CA1910063,lincoln avenue water company,2022-06-01,2022-06-30,2 (10-19% Shortage)
1425,CA1910063,lincoln avenue water company,2022-05-01,2022-05-31,2 (10-19% Shortage)
1425,CA1910063,lincoln avenue water company,2022-04-01,2022-04-30,2 (10-19% Shortage)
1425,CA1910063,lincoln avenue water company,2022-03-01,2022-03-31,2 (10-19% Shortage)
1425,CA1910063,lincoln avenue water company,2022-02-01,2022-02-28,NA
1425,CA1910063,lincoln avenue water company,2022-01-01,2022-01-31,NA
1427,CA5810002,linda county water district,2024-05-01,2024-05-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2024-04-01,2024-04-30,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2024-03-01,2024-03-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2024-02-01,2024-02-29,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2024-01-01,2024-01-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-12-01,2023-12-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-11-01,2023-11-30,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-10-01,2023-10-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-09-01,2023-09-30,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-08-01,2023-08-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-07-01,2023-07-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-06-01,2023-06-30,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-05-01,2023-05-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-04-01,2023-04-30,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-03-01,2023-03-31,0 (No Shortage Level Invoked)
1427,CA5810002,linda county water district,2023-02-01,2023-02-28,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2023-01-01,2023-01-31,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-12-01,2022-12-31,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-11-01,2022-11-30,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-10-01,2022-10-31,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-09-01,2022-09-30,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-08-01,2022-08-31,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-07-01,2022-07-31,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-06-01,2022-06-30,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-05-01,2022-05-31,2 (10-19% Shortage)
1427,CA5810002,linda county water district,2022-04-01,2022-04-30,1 (Less than 10% Shortage)
1427,CA5810002,linda county water district,2022-03-01,2022-03-31,1 (Less than 10% Shortage)
1427,CA5810002,linda county water district,2022-02-01,2022-02-28,NA
1427,CA5810002,linda county water district,2022-01-01,2022-01-31,NA
1432,CA5410006,city of lindsay,2024-05-01,2024-05-31,4 (30-39% Shortage)
1432,CA5410006,city of lindsay,2024-04-01,2024-04-30,NA
1432,CA5410006,city of lindsay,2023-05-01,2023-05-31,NA
1432,CA5410006,city of lindsay,2024-03-01,2024-03-31,NA
1432,CA5410006,city of lindsay,2024-02-01,2024-02-29,NA
1432,CA5410006,city of lindsay,2024-01-01,2024-01-31,NA
1432,CA5410006,city of lindsay,2023-12-01,2023-12-31,NA
1432,CA5410006,city of lindsay,2023-11-01,2023-11-30,NA
1432,CA5410006,city of lindsay,2023-10-01,2023-10-31,NA
1432,CA5410006,city of lindsay,2023-09-01,2023-09-30,NA
1432,CA5410006,city of lindsay,2023-08-01,2023-08-31,NA
1432,CA5410006,city of lindsay,2023-07-01,2023-07-31,NA
1432,CA5410006,city of lindsay,2023-06-01,2023-06-30,NA
1432,CA5410006,city of lindsay,2023-04-01,2023-04-30,NA
1432,CA5410006,city of lindsay,2023-03-01,2023-03-31,NA
1432,CA5410006,city of lindsay,2023-02-01,2023-02-28,NA
1432,CA5410006,city of lindsay,2023-01-01,2023-01-31,NA
1443,CA0110011,city of livermore,2024-05-01,2024-05-31,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2024-04-01,2024-04-30,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2024-03-01,2024-03-31,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2024-02-01,2024-02-29,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2024-01-01,2024-01-31,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-12-01,2023-12-31,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-11-01,2023-11-30,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-10-01,2023-10-31,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-09-01,2023-09-30,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-08-01,2023-08-31,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-07-01,2023-07-31,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-06-01,2023-06-30,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-05-01,2023-05-31,0 (No Shortage Level Invoked)
1443,CA0110011,city of livermore,2023-04-01,2023-04-30,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2023-03-01,2023-03-31,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2023-02-01,2023-02-28,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2023-01-01,2023-01-31,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-12-01,2022-12-31,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-11-01,2022-11-30,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-10-01,2022-10-31,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-09-01,2022-09-30,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-08-01,2022-08-31,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-07-01,2022-07-31,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-06-01,2022-06-30,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-05-01,2022-05-31,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-04-01,2022-04-30,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-03-01,2022-03-31,2 (10-19% Shortage)
1443,CA0110011,city of livermore,2022-02-01,2022-02-28,NA
1443,CA0110011,city of livermore,2022-01-01,2022-01-31,NA
1444,CA2410004,city of livingston,2024-05-01,2024-05-31,NA
1444,CA2410004,city of livingston,2024-04-01,2024-04-30,NA
1444,CA2410004,city of livingston,2024-03-01,2024-03-31,NA
1444,CA2410004,city of livingston,2024-02-01,2024-02-29,NA
1444,CA2410004,city of livingston,2024-01-01,2024-01-31,NA
1444,CA2410004,city of livingston,2023-12-01,2023-12-31,NA
1444,CA2410004,city of livingston,2023-11-01,2023-11-30,NA
1444,CA2410004,city of livingston,2023-10-01,2023-10-31,NA
1444,CA2410004,city of livingston,2023-09-01,2023-09-30,NA
1444,CA2410004,city of livingston,2023-08-01,2023-08-31,NA
1444,CA2410004,city of livingston,2023-07-01,2023-07-31,NA
1444,CA2410004,city of livingston,2023-06-01,2023-06-30,NA
1444,CA2410004,city of livingston,2023-05-01,2023-05-31,NA
1444,CA2410004,city of livingston,2023-04-01,2023-04-30,NA
1444,CA2410004,city of livingston,2023-03-01,2023-03-31,NA
1444,CA2410004,city of livingston,2023-02-01,2023-02-28,NA
1444,CA2410004,city of livingston,2023-01-01,2023-01-31,NA
1444,CA2410004,city of livingston,2022-12-01,2022-12-31,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-11-01,2022-11-30,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-10-01,2022-10-31,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-09-01,2022-09-30,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-08-01,2022-08-31,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-07-01,2022-07-31,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-06-01,2022-06-30,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-05-01,2022-05-31,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-04-01,2022-04-30,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-03-01,2022-03-31,2 (10-19% Shortage)
1444,CA2410004,city of livingston,2022-02-01,2022-02-28,NA
1444,CA2410004,city of livingston,2022-01-01,2022-01-31,NA
1450,CA3910004,city of lodi,2024-05-01,2024-05-31,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2024-04-01,2024-04-30,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2024-03-01,2024-03-31,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2024-02-01,2024-02-29,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2024-01-01,2024-01-31,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-12-01,2023-12-31,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-11-01,2023-11-30,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-10-01,2023-10-31,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-09-01,2023-09-30,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-08-01,2023-08-31,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-07-01,2023-07-31,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-06-01,2023-06-30,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-05-01,2023-05-31,1 (Less than 10% Shortage)
1450,CA3910004,city of lodi,2023-04-01,2023-04-30,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2023-03-01,2023-03-31,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2023-02-01,2023-02-28,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2023-01-01,2023-01-31,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-12-01,2022-12-31,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-11-01,2022-11-30,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-10-01,2022-10-31,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-09-01,2022-09-30,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-08-01,2022-08-31,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-07-01,2022-07-31,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-06-01,2022-06-30,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-05-01,2022-05-31,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-04-01,2022-04-30,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-03-01,2022-03-31,2 (10-19% Shortage)
1450,CA3910004,city of lodi,2022-02-01,2022-02-28,NA
1450,CA3910004,city of lodi,2022-01-01,2022-01-31,NA
1452,CA3610013,city of loma linda,2024-04-01,2024-04-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2024-03-01,2024-03-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2024-02-01,2024-02-29,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2024-01-01,2024-01-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-12-01,2023-12-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-11-01,2023-11-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-10-01,2023-10-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-09-01,2023-09-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-08-01,2023-08-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-07-01,2023-07-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-06-01,2023-06-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-05-01,2023-05-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-04-01,2023-04-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-03-01,2023-03-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-02-01,2023-02-28,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2023-01-01,2023-01-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-12-01,2022-12-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-11-01,2022-11-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-10-01,2022-10-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-09-01,2022-09-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-08-01,2022-08-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-07-01,2022-07-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-06-01,2022-06-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-05-01,2022-05-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-04-01,2022-04-30,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-03-01,2022-03-31,0 (No Shortage Level Invoked)
1452,CA3610013,city of loma linda,2022-02-01,2022-02-28,NA
1452,CA3610013,city of loma linda,2022-01-01,2022-01-31,NA
1456,CA1910073,city of lomita,2024-05-01,2024-05-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2024-04-01,2024-04-30,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2024-03-01,2024-03-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2024-02-01,2024-02-29,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2024-01-01,2024-01-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-12-01,2023-12-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-11-01,2023-11-30,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-10-01,2023-10-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-09-01,2023-09-30,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-08-01,2023-08-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-07-01,2023-07-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-06-01,2023-06-30,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-05-01,2023-05-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-04-01,2023-04-30,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-03-01,2023-03-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2023-02-01,2023-02-28,0 (No Shortage Level Invoked)
1456,CA1910073,city of lomita,2023-01-01,2023-01-31,0 (No Shortage Level Invoked)
1456,CA1910073,city of lomita,2022-12-01,2022-12-31,0 (No Shortage Level Invoked)
1456,CA1910073,city of lomita,2022-09-01,2022-09-30,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2022-08-01,2022-08-31,0 (No Shortage Level Invoked)
1456,CA1910073,city of lomita,2022-06-01,2022-06-30,0 (No Shortage Level Invoked)
1456,CA1910073,city of lomita,2022-05-01,2022-05-31,0 (No Shortage Level Invoked)
1456,CA1910073,city of lomita,2022-04-01,2022-04-30,0 (No Shortage Level Invoked)
1456,CA1910073,city of lomita,2022-03-01,2022-03-31,1 (Less than 10% Shortage)
1456,CA1910073,city of lomita,2022-02-01,2022-02-28,NA
1456,CA1910073,city of lomita,2022-01-01,2022-01-31,NA
1459,CA4210006,city of lompoc,2024-05-01,2024-05-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2024-04-01,2024-04-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2024-03-01,2024-03-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2024-02-01,2024-02-29,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2024-01-01,2024-01-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-12-01,2023-12-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-11-01,2023-11-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-10-01,2023-10-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-09-01,2023-09-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-08-01,2023-08-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-07-01,2023-07-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-06-01,2023-06-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-05-01,2023-05-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-04-01,2023-04-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-03-01,2023-03-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-02-01,2023-02-28,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2023-01-01,2023-01-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-12-01,2022-12-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-11-01,2022-11-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-10-01,2022-10-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-09-01,2022-09-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-08-01,2022-08-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-07-01,2022-07-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-06-01,2022-06-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-05-01,2022-05-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-04-01,2022-04-30,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-03-01,2022-03-31,2 (10-19% Shortage)
1459,CA4210006,city of lompoc,2022-02-01,2022-02-28,NA
1459,CA4210006,city of lompoc,2022-01-01,2022-01-31,NA
1464,CA1910065,city of long beach,2024-05-01,2024-05-31,1 (Less than 10% Shortage)
1464,CA1910065,city of long beach,2024-04-01,2024-04-30,1 (Less than 10% Shortage)
1464,CA1910065,city of long beach,2024-03-01,2024-03-31,1 (Less than 10% Shortage)
1464,CA1910065,city of long beach,2024-02-01,2024-02-29,1 (Less than 10% Shortage)
1464,CA1910065,city of long beach,2024-01-01,2024-01-31,1 (Less than 10% Shortage)
1464,CA1910065,city of long beach,2023-12-01,2023-12-31,1 (Less than 10% Shortage)
1464,CA1910065,city of long beach,2023-11-01,2023-11-30,1 (Less than 10% Shortage)
1464,CA1910065,city of long beach,2023-10-01,2023-10-31,1 (Less than 10% Shortage)
1464,CA1910065,city of long beach,2023-09-01,2023-09-30,1 (Less than 10% Shortage)
